,name,last_name,age,gender,time,permanent_country,company,main_industry,wealth_source_details,industry,state,headquarters,countries,annual_income,daily_income,birth_year,name_cleaned
6894,Alberto Cortina,Cortina,76,M,2011,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,38448000,109890,1946,alberto_cortina
6895,Alberto Cortina,Cortina,76,M,2011,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,38448000,115273,1946,alberto_cortina
6896,Alberto Cortina,Cortina,76,M,2011,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,38448000,82906,1946,alberto_cortina
6897,Alberto Cortina,Cortina,76,M,2011,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,38448000,108493,1946,alberto_cortina
6898,Alberto Cortina,Cortina,76,M,2011,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,38448000,91890,1946,alberto_cortina
6899,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,109578,1946,alberto_cortina
6900,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,99632,1946,alberto_cortina
6901,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,107605,1946,alberto_cortina
6902,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,105336,1946,alberto_cortina
6903,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,85479,1946,alberto_cortina
6904,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,84493,1946,alberto_cortina
6905,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,116449,1946,alberto_cortina
6906,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,117254,1946,alberto_cortina
6907,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,90410,1946,alberto_cortina
6908,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,109890,1946,alberto_cortina
6909,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,115273,1946,alberto_cortina
6910,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,82906,1946,alberto_cortina
6911,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,108493,1946,alberto_cortina
6912,Alberto Cortina,Cortina,76,M,2012,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,31200000,91890,1946,alberto_cortina
6913,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,109578,1946,alberto_cortina
6914,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,99632,1946,alberto_cortina
6915,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,107605,1946,alberto_cortina
6916,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,105336,1946,alberto_cortina
6917,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,85479,1946,alberto_cortina
6918,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,84493,1946,alberto_cortina
6919,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,116449,1946,alberto_cortina
6920,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,117254,1946,alberto_cortina
6921,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,90410,1946,alberto_cortina
6922,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,109890,1946,alberto_cortina
6923,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,115273,1946,alberto_cortina
6924,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,82906,1946,alberto_cortina
6925,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,108493,1946,alberto_cortina
6926,Alberto Cortina,Cortina,76,M,2013,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30840000,91890,1946,alberto_cortina
6927,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,109578,1946,alberto_cortina
6928,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,99632,1946,alberto_cortina
6929,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,107605,1946,alberto_cortina
6930,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,105336,1946,alberto_cortina
6931,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,85479,1946,alberto_cortina
6932,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,84493,1946,alberto_cortina
6933,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,116449,1946,alberto_cortina
6934,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,117254,1946,alberto_cortina
6935,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,90410,1946,alberto_cortina
6936,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,109890,1946,alberto_cortina
6937,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,115273,1946,alberto_cortina
6938,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,82906,1946,alberto_cortina
6939,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,108493,1946,alberto_cortina
6940,Alberto Cortina,Cortina,76,M,2014,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42504000,91890,1946,alberto_cortina
6941,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,109578,1946,alberto_cortina
6942,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,99632,1946,alberto_cortina
6943,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,107605,1946,alberto_cortina
6944,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,105336,1946,alberto_cortina
6945,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,85479,1946,alberto_cortina
6946,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,84493,1946,alberto_cortina
6947,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,116449,1946,alberto_cortina
6948,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,117254,1946,alberto_cortina
6949,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,90410,1946,alberto_cortina
6950,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,109890,1946,alberto_cortina
6951,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,115273,1946,alberto_cortina
6952,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,82906,1946,alberto_cortina
6953,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,108493,1946,alberto_cortina
6954,Alberto Cortina,Cortina,76,M,2015,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42797999,91890,1946,alberto_cortina
6955,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,109578,1946,alberto_cortina
6956,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,99632,1946,alberto_cortina
6957,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,107605,1946,alberto_cortina
6958,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,105336,1946,alberto_cortina
6959,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,85479,1946,alberto_cortina
6960,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,84493,1946,alberto_cortina
6961,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,116449,1946,alberto_cortina
6962,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,117254,1946,alberto_cortina
6963,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,90410,1946,alberto_cortina
6964,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,109890,1946,alberto_cortina
6965,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,115273,1946,alberto_cortina
6966,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,82906,1946,alberto_cortina
6967,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,108493,1946,alberto_cortina
6968,Alberto Cortina,Cortina,76,M,2017,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,33000000,91890,1946,alberto_cortina
6969,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,109578,1946,alberto_cortina
6970,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,99632,1946,alberto_cortina
6971,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,107605,1946,alberto_cortina
6972,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,105336,1946,alberto_cortina
6973,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,85479,1946,alberto_cortina
6974,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,84493,1946,alberto_cortina
6975,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,116449,1946,alberto_cortina
6976,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,117254,1946,alberto_cortina
6977,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,90410,1946,alberto_cortina
6978,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,109890,1946,alberto_cortina
6979,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,115273,1946,alberto_cortina
6980,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,82906,1946,alberto_cortina
6981,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,108493,1946,alberto_cortina
6982,Alberto Cortina,Cortina,76,M,2018,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,40110000,91890,1946,alberto_cortina
6983,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,109578,1946,alberto_cortina
6984,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,99632,1946,alberto_cortina
6985,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,107605,1946,alberto_cortina
6986,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,105336,1946,alberto_cortina
6987,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,85479,1946,alberto_cortina
6988,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,84493,1946,alberto_cortina
6989,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,116449,1946,alberto_cortina
6990,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,117254,1946,alberto_cortina
6991,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,90410,1946,alberto_cortina
6992,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,109890,1946,alberto_cortina
6993,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,115273,1946,alberto_cortina
6994,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,82906,1946,alberto_cortina
6995,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,108493,1946,alberto_cortina
6996,Alberto Cortina,Cortina,76,M,2019,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,42075000,91890,1946,alberto_cortina
6997,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,109578,1946,alberto_cortina
6998,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,99632,1946,alberto_cortina
6999,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,107605,1946,alberto_cortina
7000,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,105336,1946,alberto_cortina
7001,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,85479,1946,alberto_cortina
7002,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,84493,1946,alberto_cortina
7003,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,116449,1946,alberto_cortina
7004,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,117254,1946,alberto_cortina
7005,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,90410,1946,alberto_cortina
7006,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,109890,1946,alberto_cortina
7007,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,115273,1946,alberto_cortina
7008,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,82906,1946,alberto_cortina
7009,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,108493,1946,alberto_cortina
7010,Alberto Cortina,Cortina,76,M,2020,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,30261000,91890,1946,alberto_cortina
7011,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,109578,1946,alberto_cortina
7012,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,99632,1946,alberto_cortina
7013,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,107605,1946,alberto_cortina
7014,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,105336,1946,alberto_cortina
7015,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,85479,1946,alberto_cortina
7016,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,84493,1946,alberto_cortina
7017,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,116449,1946,alberto_cortina
7018,Alberto Cortina,Cortina,76,M,2021,Spain-Madrid,Banco Zaragozano,Finance & Investments,investments,Finance & Investments; Finance and Investments; Investments;Banking;Financial Services;Investments,,,esp,39600000,117254,1946,alberto_cortina
